"entity","predicate","type"
"https://w3id.org/cskg/resource/doctor_of_pharmacy_degree_program","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/domain_decomposition_case","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dorsal_hand_vein_recognition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/downhill_safety_assistance_control","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/downstream_automatic_speech_recognition_asr_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dp_coordination","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dpiss","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dqe_assessment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/drawing_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/drilling_and_screw_placement_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/driver_road_test_surveillance_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/driver_route_choice","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/drivers_distraction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/drowsiness_detection_of_vehicle_driver","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/drowsy_monitoring_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/drug_targeting_protein","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dual_adaptive_transformation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dual_failure_case","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/duplicate_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_analysis_of_thin_3d_structure","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_and_dynamic_reliability_analysis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_aspects_of_rna_protein_interaction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_behavior_of_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_code_obfuscation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_data_utilization","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_driving_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_identification","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_presentation_of_settlement_growth","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_quality_control_of_laboratory_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_random_access_memory_dram_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_strain_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamic_ticket_pricing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/dynamics_of_camkii_phosphorylation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/e_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/e_commerce_development","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/e_recovery","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_design","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_detection_and_diagnosis_of_arrhythmia","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_detection_of_eye_tumor","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_detection_of_pd","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_detection_of_plant_viral_disease","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_diagnosis_of_human_disease","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_diagnosis_of_osteoporosis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_screening_of_cervical_cancer","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_sepsis_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/early_warning_of_climate_anomaly","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/earnings_smoothing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/earth_observing_mission","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/earth_orbit_remote_sensing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/eat_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/eco_environment_sustainability","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ecological_and_environmental_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/econometric_analyses_of_health_survey_data","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/economic_evaluation_of_the_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/economic_load_dispatch_of_unit","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/economic_load_scheduling","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/economic_project_execution","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/economic_sensitivity_investigation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/economics_of_startup","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ecosystem_degradation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/eda_view_generation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/edge_preservation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/education_system_transformation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/education_unit","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/educational_objective","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/educational_programs_design","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ee_and_se_maximization_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/eeg_based_microsleep_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/eeg_decoding","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ef_estimation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ego_depletion","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electric_and_power_generation_condition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electromagnetic_scattering_prediction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electromagnetic_suppression_of_turbulence","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electromigration_test","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electronic_and_optoelectronic_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electronic_information_engineering","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/electronic_public_procurement","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/elliptic_inequalities_and_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/embedded_librarianship","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/embedded_system_dependability","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/embedment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emergency_and_disaster_management","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emergency_observation_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emergency_rescue","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emerging_zoonotic_disease","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emission_dispatch_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emissions_of_pollutant","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emitting_waveforms_correlation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emotion_measurement","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/emotional_social_robot","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/empathic_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/empirical_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/employee_perfomance_analysis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/encoder_less_control_of_dfigs","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/encryption_image_algorithm","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/endmember_extraction_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_budged_of_plate_tectonics","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_consuming_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_consumption_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_dissipating_material","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_distributor","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_economy_nexus","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_infrastructure_of_upgrading_plant","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_performance_assessment_of_building","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_performance_contract","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_regulation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_release_of_al_fuel","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/energy_securityaddressing_risk","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/engine_noise_shielding","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/engineering_and_life_science","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/engineering_enzyme","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/english_achievement_abstrak","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enhancement_of_biological_image","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enhancing_soil_measurement","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enlargement","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enlargement_of_transparent_building_element","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ensembling_snns","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/entailment_recognition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/entering_text","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enterprise_classification","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enterprise_organization","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/enterprise_oriented_enterprise_scholarship_selection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/entity_extraction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/entomological_inventory","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/entrepreneurial_action","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/entrepreneurship_2007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/environmental_and_resource_economics","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/environmental_compliance","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/environmental_degradation_of_land_use_cost","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/environmental_enrichment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/environmental_risk_identification","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/epidemic_related_information_dissemination","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/epidemic_spreading_dynamic","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/epub_publishing_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/era5_and_aqua_planet_simulation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/erase_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/error_detectionlatency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/esophageal_cancer","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimates_of_genetic_parameter","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimating_competence","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimating_fiber_stretch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimating_garch_based_volatility_model","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimating_watermark_embedding_strength","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_active_constituent","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_anisotropy_characteristic","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_biomass","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_heat_source","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_national_wealth","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_nonlinear_wireless_channel","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_the_linear_velocity","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estimation_of_tissues_density","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estrogen_removal","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/estudos","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ethical_degradation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ethical_dimension_of_human_conduct","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ethnic_conflict","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/etl_job","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/eutrophication_intelligent_prediction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ev_energy_consumption","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ev_market_growth","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evacuation_planning","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evaluating_complications_of_appendicitis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evaluating_energy_saving_technique","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evaluating_life","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evaluating_tubal_patency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evaluation_of_non_functional_system_property","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evaluative_study","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evanescent_field_detection_and_analysis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evangelization","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/event_recommendation_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/event_triggered_sampled_data_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evidence_rating","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evidentiary_issue","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evolution_of_cooperative_behavior","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/evolution_of_predator_prey_interaction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/exact_authentication","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/exact_linear_reduction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/examination_of_cloud","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/exclusion_of_common_variation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/execution_of_parallel_loop","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/expanding_telestroke_partnership","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/expansion_of_local_capacity","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
